subject,trial,window,label,Fp1-Fp2,Fp1-F3,Fp1-F4,Fp1-C3,Fp1-C4,Fp1-O1,Fp1-O2,Fp2-F3,Fp2-F4,Fp2-C3,Fp2-C4,Fp2-O1,Fp2-O2,F3-F4,F3-C3,F3-C4,F3-O1,F3-O2,F4-C3,F4-C4,F4-O1,F4-O2,C3-C4,C3-O1,C3-O2,C4-O1,C4-O2,O1-O2
5,77,13,aktif,0.74807805,0.3271962,0.7327644,0.7225685,0.26375437,0.74447495,0.7794723,0.56023264,0.9389869,0.9225777,0.26482797,0.895441,0.9371735,0.54781353,0.5773305,0.3254854,0.4619454,0.54112107,0.9750473,0.25617015,0.8797694,0.97031134,0.2568922,0.84903795,0.93672687,0.24647471,0.23084147,0.9096227
5,77,14,aktif,0.6560376,0.30224824,0.6440667,0.61387765,0.37059116,0.6653769,0.6650023,0.4547896,0.9303651,0.9214378,0.400539,0.9004435,0.91372573,0.4555189,0.46905035,0.244546,0.45704025,0.46701247,0.97074157,0.42682087,0.9292008,0.9713468,0.38761905,0.90515745,0.91969264,0.42719153,0.40125778,0.9354357
5,77,15,aktif,0.61306804,0.3064823,0.6326208,0.5813385,0.13943255,0.65400636,0.68001306,0.5510503,0.94035107,0.9139041,0.18187107,0.8877211,0.91285807,0.55546117,0.5731489,0.17012767,0.54878527,0.50464016,0.9186429,0.18546468,0.9333534,0.9581831,0.105834335,0.8435487,0.8710636,0.22403327,0.16438812,0.9259481
5,78,1,aktif,0.704672,0.21006167,0.6886754,0.6926687,0.26306143,0.6815826,0.721895,0.42490232,0.92555857,0.8946808,0.117322326,0.89848685,0.92923576,0.49914205,0.47998828,0.058192465,0.50952154,0.50485104,0.9629013,0.165097,0.9215316,0.952595,0.19531666,0.8669495,0.901374,0.21130806,0.1463714,0.955444
5,78,2,aktif,0.8027489,0.40449628,0.8058839,0.70770323,0.18977384,0.7824174,0.813878,0.46036273,0.9460047,0.86013734,0.3556462,0.88243705,0.90499604,0.4546121,0.506855,0.1035207,0.3780381,0.41350627,0.928463,0.38283196,0.91770655,0.94893545,0.40681928,0.8105467,0.845303,0.3543814,0.34288797,0.9495445
5,78,3,aktif,0.6289055,0.017198142,0.6549827,0.56542295,0.19154301,0.7245057,0.7277637,0.1862371,0.90302116,0.8557512,0.41022062,0.87742466,0.9232677,0.24222636,0.3674589,0.2797424,0.12759557,0.16233641,0.9140346,0.35271636,0.86772645,0.9458939,0.40130934,0.76940864,0.85925907,0.32552072,0.3321489,0.8864663
5,78,4,aktif,0.5462572,0.27396998,0.61867017,0.57220525,0.25857878,0.6105656,0.6569719,0.33134925,0.82299757,0.78771114,0.22514397,0.8012963,0.8233048,0.46912095,0.4352232,0.18740794,0.36964238,0.42047194,0.9411002,0.25606436,0.886056,0.94791347,0.23632267,0.8332185,0.87689096,0.28409365,0.2965312,0.8951391
5,78,5,aktif,0.7082323,0.30087274,0.64894,0.5941037,0.3904694,0.6052089,0.6540523,0.48340514,0.8512003,0.85621935,0.35216382,0.79314566,0.82312304,0.5116689,0.52690417,0.3664147,0.4942042,0.4819684,0.9321538,0.37177923,0.89267623,0.9588636,0.30616066,0.8384552,0.88031447,0.35878277,0.36295217,0.94274974
5,78,6,aktif,0.686578,0.30737236,0.66739583,0.598155,0.39287272,0.7251406,0.70394224,0.44443542,0.8990618,0.85193306,0.4356664,0.8731725,0.873871,0.53084505,0.5945767,0.31523004,0.48795146,0.4859548,0.9198482,0.4192604,0.9182545,0.94559276,0.40412167,0.81347346,0.82790154,0.40958983,0.43148026,0.9537227
5,78,7,aktif,0.6543421,0.42710838,0.674648,0.6017857,0.410978,0.7053549,0.72375757,0.537402,0.9289098,0.8783603,0.43899325,0.8568068,0.8940349,0.56006813,0.62089527,0.36134222,0.5193794,0.5791196,0.9339855,0.45741022,0.92429894,0.9398067,0.5068219,0.8567282,0.88661104,0.42017132,0.43291354,0.94050366
5,78,8,aktif,0.6916689,0.38961166,0.6479527,0.58479834,0.37846535,0.6713766,0.71539325,0.5146662,0.8849721,0.8441591,0.42212257,0.84054685,0.88392574,0.58831173,0.6686056,0.39192235,0.54621226,0.56470937,0.9272325,0.4677195,0.90450215,0.93560493,0.43424886,0.78598464,0.8290494,0.4876062,0.48253712,0.9443964
5,78,9,aktif,0.71492696,0.22307755,0.6513395,0.55965525,0.4708549,0.6804462,0.6793052,0.44900775,0.9059008,0.8258952,0.43310094,0.8958759,0.9143999,0.4521788,0.5063978,0.26030758,0.3861196,0.412067,0.9010642,0.49083585,0.89660275,0.95638996,0.38919103,0.78572935,0.84962344,0.49519196,0.47437787,0.9487077
5,78,10,aktif,0.7525879,0.4161132,0.63662136,0.5755135,0.08515849,0.69176596,0.6879481,0.43906495,0.8911875,0.80844986,0.18006109,0.90134084,0.934568,0.5060889,0.55091166,0.32545936,0.48177165,0.47588077,0.9309649,0.21036139,0.9094996,0.9537008,0.2741963,0.8106601,0.8523625,0.17509294,0.16673957,0.94316256
5,78,11,aktif,0.7486869,0.37778285,0.6988023,0.5914016,0.22459741,0.7756613,0.7676586,0.52999973,0.8631375,0.78965,0.35930407,0.8656724,0.87968886,0.5620709,0.5379566,0.42961058,0.5944812,0.56940335,0.9227328,0.4193746,0.93051195,0.95988494,0.40580946,0.81331235,0.84888077,0.43125197,0.4003679,0.96294546
5,78,12,aktif,0.70419425,0.36872455,0.67353207,0.5498837,0.518373,0.71664876,0.75459737,0.41632998,0.94938815,0.844751,0.4419036,0.9269256,0.935051,0.444165,0.4668176,0.48429614,0.4160776,0.449185,0.89706624,0.4698185,0.92232966,0.92841196,0.41742545,0.7850369,0.80360186,0.462437,0.48690444,0.92648685
5,78,13,aktif,0.65687245,0.11338296,0.56444794,0.49173644,0.36187547,0.529243,0.6493893,0.3869037,0.86143553,0.7959934,0.27535245,0.8377798,0.90806997,0.44030836,0.47675264,0.084666744,0.42570448,0.3979635,0.94250804,0.28385383,0.89792895,0.9374956,0.25764242,0.8183183,0.85401636,0.24730277,0.26796177,0.9174968
5,78,14,aktif,0.71694076,0.23442729,0.6510596,0.5457096,0.38540426,0.6910202,0.7033795,0.42622182,0.88448626,0.79090196,0.41900784,0.89310545,0.9109146,0.4820341,0.5013876,0.32916334,0.44313505,0.45843288,0.90084,0.3286574,0.9260766,0.94927144,0.31237644,0.7842129,0.81525683,0.3228751,0.31802356,0.97053576
5,78,15,aktif,0.6393705,0.2766576,0.7103444,0.63586736,0.43362468,0.72551036,0.75474393,0.526603,0.8989264,0.86038977,0.46519157,0.82971585,0.855928,0.56091666,0.5818963,0.20339951,0.4935956,0.5014315,0.9022643,0.4774788,0.9003084,0.9299402,0.4208368,0.7945153,0.81277776,0.4138397,0.4334678,0.97155833
5,79,1,aktif,0.5922257,0.24631165,0.62597144,0.52321076,0.2505879,0.6352145,0.7068627,0.37884682,0.91001046,0.86370325,0.30706447,0.86387676,0.8931352,0.3787108,0.44859865,0.09491673,0.3142,0.3585665,0.9023694,0.35517037,0.89861107,0.9444319,0.35977045,0.76923734,0.84257287,0.35268778,0.32774347,0.90267384
5,79,2,aktif,0.68365777,0.19530818,0.68842274,0.6386442,0.48173648,0.7042268,0.70593536,0.32655355,0.9582062,0.9324335,0.4602731,0.86021495,0.942446,0.3375007,0.38109508,0.17617834,0.30025035,0.34349585,0.9546763,0.47031793,0.9119098,0.9674499,0.4371554,0.83382916,0.9045218,0.4574703,0.46532184,0.9266386
5,79,3,aktif,0.5211424,0.29376397,0.54364115,0.5211228,0.25399798,0.56838953,0.5869581,0.5195274,0.95500743,0.9262025,0.33251217,0.90178096,0.9346423,0.46939355,0.49812502,0.3155337,0.46841013,0.45595598,0.9571487,0.3193751,0.934554,0.98158526,0.2718574,0.8943416,0.9438776,0.28721207,0.28777254,0.9436878
5,79,4,aktif,0.7077119,0.4181448,0.7005954,0.67524695,0.34424815,0.6582258,0.68728364,0.59148735,0.93083274,0.93654686,0.46995568,0.8563786,0.88062483,0.5692954,0.59459186,0.24688835,0.49553746,0.5184821,0.96868765,0.4683781,0.92018706,0.95477176,0.49458793,0.8736462,0.91496104,0.39183167,0.43220404,0.9338791
5,79,5,aktif,0.7941667,0.3965365,0.79047245,0.7532591,0.049688626,0.74664426,0.81465167,0.5193479,0.9607166,0.9050799,0.07870189,0.9037915,0.94177526,0.55128616,0.53508675,0.12502973,0.51050353,0.51516134,0.94466317,0.06336304,0.9338776,0.9582382,0.085057385,0.8728787,0.8970382,0.055548977,0.03862189,0.92126566
5,79,6,aktif,0.7588176,0.35960436,0.7573687,0.69060725,0.34929326,0.7874054,0.80292654,0.4389633,0.92490584,0.89132357,0.44885817,0.84793025,0.91744727,0.513322,0.5151911,0.5135498,0.49001375,0.48604542,0.96500015,0.43132713,0.901784,0.9598084,0.408383,0.8427974,0.9059384,0.38491222,0.39569893,0.94113076
5,79,7,aktif,0.6794673,0.23861764,0.70164317,0.65026003,0.35521317,0.7517524,0.7256686,0.4077368,0.87331223,0.87915856,0.15109088,0.87432665,0.8729329,0.47901598,0.5690195,0.14669338,0.3958326,0.43324724,0.9375714,0.20965837,0.9192191,0.9599796,0.11097578,0.83463955,0.8768013,0.25608268,0.23970817,0.94967407
5,79,8,aktif,0.71900064,0.31194752,0.6966148,0.6228555,0.24403895,0.7369032,0.7416915,0.44085065,0.9261663,0.8834675,0.31493536,0.88657415,0.9249304,0.46388856,0.53722537,0.091783345,0.34772846,0.45155445,0.9127816,0.32692802,0.91087633,0.969309,0.3220081,0.7830038,0.8663256,0.24532887,0.32355404,0.9212651
5,79,9,aktif,0.6884798,0.33069426,0.67224514,0.58930534,0.31387776,0.7255972,0.743713,0.53087986,0.8751956,0.8731174,0.4555821,0.82526326,0.89375997,0.56072164,0.59054387,0.37704128,0.49701557,0.54370224,0.91197205,0.44481388,0.91115576,0.95537245,0.48771736,0.8167347,0.8607016,0.3999326,0.41041365,0.9410916
5,79,10,aktif,0.59477556,0.22240627,0.6502428,0.5831968,0.14606518,0.67071307,0.66800547,0.3575372,0.8715185,0.82560414,0.3074776,0.83803326,0.8822851,0.3715934,0.40016752,0.34263507,0.40380278,0.38954428,0.92470574,0.28195497,0.9116542,0.97564054,0.33143997,0.82543004,0.880469,0.24208264,0.29445577,0.94269586
5,79,11,aktif,0.72733116,0.32930973,0.6916386,0.6325978,0.3591913,0.75398284,0.7696005,0.5305826,0.9318215,0.90007585,0.44506466,0.88287646,0.9150307,0.5809609,0.61037725,0.26916564,0.54326904,0.5397211,0.9576927,0.48111403,0.9287075,0.95541406,0.51629376,0.8764531,0.8985539,0.40091932,0.43069193,0.9647426
5,79,12,aktif,0.6944073,0.4296317,0.6754613,0.62184155,0.3526721,0.71849185,0.72176564,0.44221994,0.88997227,0.8491246,0.3431318,0.84351575,0.8843215,0.5232216,0.5307572,0.48100767,0.5274136,0.5056276,0.94310385,0.39047205,0.8938638,0.9366905,0.43291724,0.80365086,0.8584379,0.32931378,0.3413063,0.9421314
5,79,13,aktif,0.72124225,0.26502812,0.695328,0.6164313,0.3467554,0.7604741,0.72750026,0.49408028,0.95197994,0.89999783,0.36249873,0.91824067,0.9194695,0.57079774,0.6328471,0.35510397,0.49951652,0.534937,0.95567095,0.40173802,0.946617,0.95168734,0.3974691,0.8786361,0.87228984,0.37870416,0.35958388,0.9525308
5,79,14,aktif,0.78012097,0.2742938,0.7433316,0.7118371,0.49041283,0.7814854,0.7862902,0.4566532,0.91853464,0.88625526,0.53739816,0.9118777,0.9059994,0.48275372,0.51191926,0.34684595,0.41878057,0.43207657,0.9547141,0.5622486,0.9334093,0.9493873,0.52996725,0.8673331,0.8753159,0.5610334,0.55745363,0.9502339
5,79,15,aktif,0.7672711,0.20687577,0.67938274,0.6259578,0.35446763,0.7418852,0.7625066,0.33327708,0.907779,0.84154844,0.44827917,0.88852066,0.91840607,0.44478372,0.45373133,0.17684683,0.40523905,0.41219544,0.95057803,0.41488773,0.9070647,0.9494468,0.45461497,0.8267667,0.87768453,0.40465227,0.42365193,0.93950725
5,80,1,aktif,0.65524757,0.28731826,0.6871046,0.59479314,0.21311238,0.68972665,0.69101983,0.49172947,0.90881574,0.8880647,0.40393767,0.85391897,0.89496607,0.51571196,0.55877835,0.14658855,0.51098573,0.5308069,0.9379973,0.35481548,0.8949974,0.9500726,0.38208324,0.81120205,0.87106436,0.30727392,0.3165085,0.9444507
5,80,2,aktif,0.78778553,0.5504482,0.78623396,0.69923,0.6501454,0.7830032,0.8297303,0.7852048,0.9174448,0.87216413,0.6099286,0.8945813,0.92134726,0.794797,0.8170547,0.52639467,0.7726149,0.75933546,0.9524018,0.65931404,0.9155661,0.95844746,0.61884975,0.8667945,0.875196,0.6490183,0.66698843,0.9319508
5,80,3,aktif,0.7083309,0.3577929,0.6839756,0.59248817,0.13112925,0.6969589,0.7201882,0.5985675,0.91489947,0.876646,0.2427364,0.90529954,0.941467,0.59244907,0.64332205,0.1646954,0.5459321,0.56315154,0.93618447,0.26801893,0.9107955,0.9502824,0.29114127,0.82251877,0.8627436,0.2606914,0.24567726,0.94466877
5,80,4,aktif,0.7035965,0.29871193,0.67885494,0.58475274,0.50115126,0.7026316,0.74114746,0.49306166,0.94080865,0.87544924,0.53655165,0.88531977,0.9405414,0.4792838,0.49504086,0.486286,0.4800725,0.48798114,0.9375213,0.5596483,0.9126438,0.9564257,0.5684295,0.8407634,0.85575825,0.53484964,0.55656344,0.93470246
5,80,5,aktif,0.6453334,0.13229656,0.6313622,0.57186794,0.12903802,0.7465541,0.63921326,0.31886026,0.9057855,0.8483579,0.23790553,0.85800767,0.9236796,0.34040233,0.35555774,0.049876757,0.23976412,0.3451773,0.9521776,0.29375318,0.87213874,0.9586793,0.35188946,0.7891526,0.8853356,0.18294434,0.2534537,0.8688741
5,80,6,aktif,0.6532907,0.29222918,0.6617648,0.5614999,0.47160774,0.7073548,0.71841884,0.29411247,0.88991886,0.7930421,0.5910898,0.89724267,0.84822077,0.4044223,0.41830233,0.2845237,0.42139527,0.40706193,0.90432906,0.60284245,0.9108522,0.9189345,0.56782204,0.79029006,0.81265956,0.6239949,0.54862773,0.8779929
5,80,7,aktif,0.6752452,0.1294814,0.5716195,0.59784025,0.34399584,0.6475375,0.6588552,0.24162583,0.71650875,0.6819152,0.4815013,0.73861086,0.8066043,0.405282,0.48209488,0.37470308,0.3764781,0.3664096,0.8607648,0.46507287,0.8624947,0.9203886,0.44614202,0.745611,0.8613803,0.5007248,0.44785136,0.86962813
5,80,8,aktif,0.74155927,0.14686957,0.68552136,0.6092434,0.35014158,0.69619435,0.7012849,0.35215107,0.8967918,0.8237219,0.4314121,0.86711824,0.87998736,0.41179904,0.4252925,0.40624982,0.47305205,0.3800086,0.92908645,0.45563844,0.91091347,0.9066648,0.4755992,0.8334162,0.7984145,0.4939357,0.39665246,0.8816771
5,80,9,aktif,0.6555445,0.118654564,0.6440721,0.56846505,0.3855971,0.67603016,0.6618178,0.37838292,0.898418,0.8091037,0.44100422,0.89938474,0.87823147,0.367005,0.4161484,0.24154715,0.38528824,0.3780632,0.9055333,0.42521882,0.8784803,0.9365007,0.34975398,0.81333286,0.85569686,0.46050063,0.41818684,0.8682907
5,80,10,aktif,0.6539671,0.15633337,0.61795545,0.5394244,0.35066158,0.6559874,0.6565611,0.39347717,0.9259832,0.88194793,0.3643953,0.8782443,0.9219488,0.43890846,0.47339618,0.1361717,0.43077576,0.42588305,0.9385378,0.36377728,0.91817033,0.9756608,0.3103484,0.8335122,0.89816046,0.36581907,0.35329843,0.9081931
5,80,11,aktif,0.64138836,0.32761353,0.66083163,0.6278077,0.13539225,0.6976721,0.68311274,0.4764948,0.9210428,0.880516,0.26663256,0.8886374,0.9192124,0.4875445,0.53985035,0.11633843,0.41575122,0.45721498,0.94004595,0.30858266,0.9117334,0.9415712,0.33040965,0.81460065,0.85024345,0.2054274,0.23179655,0.9375929
5,80,12,aktif,0.7068661,0.18285729,0.67306596,0.5813955,0.41174975,0.7371807,0.7550347,0.4199153,0.9091154,0.8532219,0.4332889,0.8890202,0.93578595,0.44408473,0.5067069,0.34738517,0.35699695,0.42222583,0.9259005,0.44342318,0.8835489,0.9360227,0.40106246,0.79685783,0.851798,0.4029668,0.4163311,0.9333719
5,80,13,aktif,0.6308574,0.25672728,0.637364,0.5671157,0.141696,0.6667149,0.696509,0.41861796,0.9286762,0.87477016,0.3409678,0.8899149,0.9002744,0.43740374,0.49191397,0.32996878,0.4312899,0.41927186,0.9253787,0.294711,0.90233564,0.95700794,0.34294355,0.81639457,0.8490995,0.32897517,0.32372087,0.93863416
5,80,14,aktif,0.5785918,0.35087174,0.6311821,0.5557275,0.0576313,0.6957531,0.66951627,0.41510993,0.8952634,0.8557283,0.33861658,0.85728025,0.8871938,0.48585126,0.494766,0.19595924,0.48444772,0.47526813,0.90522027,0.2961154,0.888855,0.93401617,0.3310112,0.798197,0.84982854,0.22521994,0.27545434,0.93551666
5,80,15,aktif,0.6984625,0.31354874,0.6850638,0.5263226,0.050481092,0.7337035,0.7460648,0.42816117,0.916401,0.8158565,0.23584267,0.8566172,0.92250556,0.4833444,0.56360054,0.11653157,0.33199593,0.42938176,0.8771849,0.236762,0.88614476,0.95449036,0.25556496,0.7611253,0.80088377,0.22713259,0.18539226,0.9215323
6,101,1,aktif,0.26028913,0.18857646,0.30869117,0.40894297,0.22035007,0.31905112,0.2534286,0.65596074,0.5787261,0.47790742,0.8701898,0.46525908,0.69971895,0.52306986,0.34620148,0.668142,0.36258125,0.6225258,0.43275908,0.47931555,0.26310357,0.50944316,0.5341076,0.59931886,0.44000405,0.5936788,0.73414314,0.39100397
6,101,2,aktif,0.33692273,0.21938778,0.25794455,0.50126374,0.31956345,0.38631198,0.28599903,0.5409345,0.5805758,0.41475698,0.61101496,0.6016686,0.633906,0.3718964,0.50455827,0.50031126,0.5046312,0.71011025,0.3032335,0.31685638,0.26169378,0.38733065,0.49235982,0.53491205,0.44528952,0.5817863,0.58251184,0.49875447
6,101,3,aktif,0.5346834,0.36722785,0.3796611,0.3342836,0.4609065,0.27703476,0.4403831,0.607116,0.7263309,0.73675615,0.8521303,0.6807447,0.7677851,0.56113166,0.51533586,0.6901239,0.63436484,0.5663003,0.6138265,0.7155669,0.5132712,0.54755855,0.6349043,0.49457625,0.5454883,0.73969245,0.73984635,0.67222524
6,101,4,aktif,0.33578876,0.20195088,0.21376356,0.27276474,0.31226304,0.35124117,0.37715414,0.57573044,0.66868675,0.62919307,0.9289381,0.69083136,0.76753527,0.44143465,0.30024898,0.6172603,0.5055927,0.6842832,0.5922747,0.6766272,0.41836575,0.5751202,0.6443936,0.56317145,0.47606236,0.7074906,0.7700292,0.57255733
6,101,5,aktif,0.69220436,0.61269206,0.64265823,0.59559757,0.7079719,0.59898907,0.5300892,0.7999199,0.83657014,0.83982855,0.9333596,0.7875497,0.66582805,0.7109509,0.72373915,0.783653,0.6963098,0.49913767,0.7054147,0.8950403,0.7514912,0.61272305,0.80597574,0.741969,0.55826896,0.83485574,0.6649512,0.6468022
6,101,6,aktif,0.72057235,0.6563493,0.6978865,0.63270265,0.699338,0.63198304,0.69137615,0.8596891,0.94045836,0.87681866,0.92114097,0.85316443,0.85749984,0.8434003,0.78523993,0.8404811,0.76926434,0.7309047,0.82245296,0.8922955,0.7741744,0.783319,0.8648911,0.86640185,0.81527513,0.8321132,0.827576,0.8416374
6,101,7,aktif,0.5939863,0.5820285,0.5758722,0.48781344,0.5640173,0.58030003,0.6002735,0.84612083,0.8365705,0.8249727,0.8301377,0.77528393,0.80192167,0.7880656,0.76580775,0.77894706,0.76126605,0.70170057,0.76576984,0.7963865,0.7519258,0.765151,0.8206954,0.7171204,0.7324101,0.72241217,0.8034299,0.724733
6,101,8,aktif,0.6728577,0.5881521,0.5726801,0.5205983,0.6456653,0.5659714,0.5397328,0.82876277,0.71113014,0.70968986,0.91627276,0.7485594,0.815359,0.6594256,0.6589665,0.8055488,0.7206816,0.65359026,0.5815126,0.7520661,0.6328156,0.6074251,0.7534775,0.63935554,0.60449266,0.7861847,0.80373794,0.7278276
6,101,9,aktif,0.36166373,0.35158888,0.2989117,0.27563074,0.36050454,0.2141981,0.2119103,0.47095582,0.5591798,0.46654072,0.8290671,0.5853687,0.7018425,0.33984387,0.2397868,0.57271564,0.37025785,0.4720334,0.27872235,0.6389001,0.4854622,0.43291146,0.51363426,0.4749608,0.5034983,0.6272177,0.70563626,0.5428958
6,101,10,aktif,0.3781206,0.361913,0.2465821,0.3147871,0.37323153,0.35593665,0.3887898,0.5463218,0.46846148,0.40294877,0.8752959,0.6805075,0.61026156,0.37269318,0.3572786,0.65375984,0.47160622,0.54968315,0.24042964,0.5994805,0.47155613,0.5067587,0.39957997,0.23172143,0.26067442,0.70672727,0.70007527,0.6075643
6,101,11,aktif,0.60454744,0.48726305,0.5290517,0.571964,0.550742,0.28550646,0.3948856,0.5930653,0.5951144,0.5405584,0.82300454,0.5219367,0.51189387,0.49230072,0.3042035,0.6337024,0.400189,0.5121565,0.46211347,0.66046256,0.4803855,0.5247702,0.6344794,0.4967083,0.41633445,0.65674025,0.6522261,0.5613947
6,101,12,aktif,0.32195255,0.38541472,0.1559864,0.3412347,0.2564158,0.18973522,0.3167425,0.39635918,0.40574604,0.37731475,0.7969854,0.4082735,0.44666228,0.3128401,0.16995555,0.5285471,0.35353214,0.5111174,0.26132056,0.4322426,0.24273704,0.2850384,0.44428974,0.30725136,0.3229515,0.58856755,0.62928253,0.41192788
6,101,13,aktif,0.57712245,0.46198502,0.48817894,0.52267486,0.61756045,0.6404579,0.6264048,0.7861578,0.7983694,0.7841349,0.9024302,0.74662066,0.8322863,0.66011935,0.6696095,0.77470964,0.6363685,0.73336554,0.6968358,0.80630916,0.6665467,0.63786376,0.82104576,0.595255,0.6864816,0.789155,0.8436765,0.78713775
6,101,14,aktif,0.40595174,0.4784442,0.3691759,0.37353656,0.3649398,0.36058795,0.453487,0.50975865,0.37155557,0.35749418,0.8099407,0.4370262,0.60415584,0.38368613,0.46143723,0.5985163,0.4741371,0.46650332,0.3307483,0.53468347,0.3003831,0.3053995,0.48366112,0.2541045,0.39766023,0.59970903,0.7295632,0.5645537
6,101,15,aktif,0.24849845,0.1967396,0.23568894,0.21142463,0.2676955,0.15246862,0.06916049,0.2569228,0.39507633,0.5371758,0.83558744,0.39592993,0.5448774,0.14044191,0.12916446,0.41758785,0.24427511,0.27873763,0.13779008,0.43295094,0.37541702,0.19042492,0.4763986,0.20188339,0.50038385,0.52505577,0.63252085,0.42879617
6,102,1,aktif,0.22105819,0.16536422,0.3351544,0.22709434,0.19157514,0.17988043,0.22029473,0.58678573,0.3886609,0.4273569,0.87090695,0.40616933,0.61324644,0.16143191,0.3920709,0.59260356,0.3566027,0.4583772,0.16082981,0.35768607,0.14539045,0.19859926,0.4893476,0.4014851,0.35763648,0.5475856,0.6892288,0.38471228
6,102,2,aktif,0.3055739,0.20591083,0.22270164,0.29186258,0.27056873,0.23490325,0.3661248,0.46556446,0.3121999,0.3552921,0.85377705,0.46875226,0.5335144,0.1776892,0.15646183,0.54411554,0.30400962,0.36620054,0.13598663,0.3685488,0.17384186,0.2835769,0.42987984,0.17888139,0.4059674,0.5854642,0.6626653,0.39227825
6,102,3,aktif,0.23693866,0.10919217,0.24115099,0.18024175,0.11934802,0.14224863,0.09229874,0.3603634,0.31285238,0.26240203,0.8378888,0.45239973,0.5322032,0.11944829,0.2514514,0.4224102,0.11526699,0.20185547,0.16581687,0.4288259,0.26287135,0.2285814,0.41087672,0.2962978,0.24795868,0.59289545,0.5950345,0.36211625
6,102,4,aktif,0.3167996,0.24916732,0.25961494,0.2609262,0.26920167,0.3218616,0.33785036,0.5104424,0.39402676,0.362507,0.8889475,0.58743376,0.539628,0.24583998,0.408156,0.5992247,0.43814814,0.47507957,0.1637274,0.44184077,0.3188192,0.29990366,0.43714494,0.2911197,0.2638983,0.6930945,0.57342595,0.40443859
6,102,5,aktif,0.15606676,0.38091278,0.30351475,0.115314506,0.13372515,0.121409684,0.053657077,0.38343132,0.430174,0.33361074,0.8866662,0.4930152,0.57615083,0.239699,0.22422862,0.5240014,0.16867223,0.2841601,0.20819147,0.51317346,0.47812644,0.35867366,0.42033923,0.10326211,0.19164312,0.5664633,0.67355686,0.4726264
6,102,6,aktif,0.2917624,0.15707879,0.22484925,0.33743393,0.2421646,0.18409815,0.24196517,0.604951,0.31689954,0.46070224,0.9082057,0.5564004,0.59253854,0.22409123,0.42995718,0.65984046,0.40272203,0.4919901,0.10057623,0.41865057,0.4162294,0.18365972,0.50768983,0.111091465,0.34778845,0.6148747,0.6754556,0.4265503
6,102,7,aktif,0.20264429,0.22338834,0.20176215,0.047128323,0.19758958,0.2082539,0.2153219,0.42172128,0.34438777,0.43943834,0.88732296,0.6372863,0.5960739,0.2734383,0.33641052,0.5688896,0.37086567,0.35212153,0.17723125,0.3772219,0.2982003,0.3549111,0.49989533,0.4479718,0.20873247,0.72148675,0.637063,0.35135838
6,102,8,aktif,0.2539911,0.15157932,0.23296036,0.3317573,0.20098513,0.325036,0.3138207,0.29631197,0.18559599,0.21555087,0.81349283,0.41361886,0.56514406,0.2861118,0.2117729,0.48812285,0.27344033,0.4387886,0.34975946,0.38031715,0.3300211,0.39769116,0.44876665,0.49953923,0.23490103,0.62024057,0.6515825,0.36215517
6,102,9,aktif,0.1692394,0.1290159,0.07877694,0.28082055,0.2440541,0.24579069,0.43684778,0.3923799,0.4145162,0.3215971,0.87689847,0.36338747,0.3725232,0.1740513,0.13595714,0.44767037,0.20101912,0.15185097,0.1524897,0.5347215,0.24048989,0.34734964,0.37817925,0.08303151,0.3338348,0.45432615,0.5286047,0.37219056
6,102,10,aktif,0.2767694,0.28382674,0.22177292,0.10851355,0.1925762,0.19360667,0.24330331,0.33475545,0.36679524,0.35284466,0.8526559,0.4707826,0.4940098,0.24926838,0.2378691,0.5236064,0.3864097,0.2788439,0.12665987,0.48171526,0.3370911,0.25625595,0.43100494,0.37867916,0.3978896,0.59322023,0.57030666,0.4402359
6,102,11,aktif,0.28363305,0.2535329,0.10695429,0.14371134,0.2030559,0.43151087,0.16004121,0.35904586,0.3962596,0.27339834,0.7970133,0.19115745,0.45179003,0.16780329,0.2733278,0.5771593,0.32260302,0.47292334,0.14130646,0.38913396,0.09749684,0.16048576,0.46504408,0.22071315,0.3760262,0.42982072,0.59502774,0.36261413
6,102,12,aktif,0.2608853,0.11802285,0.039543495,0.2326892,0.18602054,0.12973921,0.23081158,0.35262436,0.29207447,0.33872744,0.821143,0.4677049,0.60911274,0.2630528,0.059602335,0.48011816,0.326103,0.24307442,0.06777243,0.3938478,0.3564266,0.23522797,0.39148802,0.1889063,0.309853,0.6044958,0.6836867,0.46457222
6,102,13,aktif,0.33291858,0.24972759,0.13573796,0.12103275,0.25504985,0.27466977,0.29660603,0.4404989,0.44760853,0.48431078,0.85375565,0.46301556,0.7259063,0.26336232,0.3123294,0.5393678,0.3748933,0.36975142,0.17802043,0.44091445,0.26399562,0.44349048,0.49636528,0.21061148,0.31924137,0.5669407,0.6919906,0.39403567
6,102,14,aktif,0.21869427,0.09459427,0.17909908,0.24576741,0.2500715,0.34886596,0.30186343,0.30895105,0.26610744,0.31608346,0.5933915,0.18911853,0.36339858,0.20938341,0.10591531,0.56690025,0.30184036,0.4623573,0.22458881,0.32811686,0.16184202,0.06618644,0.44777232,0.29684737,0.30245298,0.5560517,0.6713466,0.5800144
6,102,15,aktif,0.1934189,0.2084064,0.17351854,0.13347225,0.21462509,0.25872737,0.16829534,0.31638622,0.43860292,0.32716265,0.8374463,0.4098591,0.6660649,0.31641605,0.27792954,0.47674358,0.31191733,0.3427391,0.27626455,0.48559538,0.20215672,0.3487872,0.4152708,0.26542705,0.18872595,0.5321039,0.7377447,0.4120089
