subject,trial,window,label,Fp1-Fp2,Fp1-F3,Fp1-F4,Fp1-C3,Fp1-C4,Fp1-O1,Fp1-O2,Fp2-F3,Fp2-F4,Fp2-C3,Fp2-C4,Fp2-O1,Fp2-O2,F3-F4,F3-C3,F3-C4,F3-O1,F3-O2,F4-C3,F4-C4,F4-O1,F4-O2,C3-C4,C3-O1,C3-O2,C4-O1,C4-O2,O1-O2
1,4,9,verbal,0.8047009,0.7909369,0.62811154,0.32585293,0.61431664,0.72166675,0.70278144,0.6773051,0.8293116,0.5502459,0.84516066,0.9156466,0.8713334,0.485403,0.161499,0.4818237,0.6153291,0.6009672,0.76506615,0.90265197,0.9181136,0.9525229,0.7350335,0.68255794,0.65311366,0.9233362,0.8730226,0.9374041
1,4,10,verbal,0.8323123,0.8291815,0.66702676,0.39616886,0.6132116,0.7223177,0.6816541,0.8494632,0.8339845,0.57939994,0.77439606,0.8921611,0.84443885,0.65915143,0.40245298,0.6403835,0.7822442,0.7085649,0.73852575,0.87217975,0.90744084,0.95764226,0.6402934,0.70309,0.6799552,0.8342974,0.8516272,0.938821
1,4,11,verbal,0.69390833,0.7692886,0.6020029,0.2975323,0.6355041,0.6635337,0.63758403,0.6428135,0.86481494,0.5978876,0.7965195,0.8836554,0.8326818,0.55222225,0.19251329,0.55170876,0.6496958,0.62537813,0.76603264,0.8516998,0.9503308,0.94271296,0.6167616,0.68634754,0.6633772,0.87008476,0.83351946,0.9637221
1,4,12,verbal,0.82465714,0.8093049,0.68144876,0.43395028,0.77065855,0.76639223,0.71703607,0.7142556,0.8474106,0.620478,0.8743385,0.91517806,0.8740591,0.5667869,0.3530605,0.68459713,0.70235,0.61813784,0.7999245,0.88825047,0.91033596,0.94870156,0.6831505,0.71758133,0.700509,0.9108845,0.880233,0.93404824
1,4,13,verbal,0.88722306,0.7340752,0.7829359,0.62783504,0.8176246,0.84081656,0.79700935,0.69659895,0.8713055,0.741752,0.8617887,0.93687814,0.86604327,0.615105,0.4160794,0.65299505,0.73952585,0.70213544,0.83293295,0.82474464,0.929385,0.95366096,0.719801,0.76522464,0.74403805,0.8819268,0.82005024,0.9481444
1,4,14,verbal,0.8432519,0.8048338,0.7122606,0.46140814,0.7463144,0.7963077,0.7685908,0.7528063,0.87914056,0.65252835,0.8562884,0.9357276,0.90766597,0.56513596,0.3572859,0.6822297,0.7207437,0.6437751,0.80735195,0.83387256,0.91587645,0.97413343,0.6991712,0.72703654,0.72501093,0.8962231,0.8443593,0.9424225
1,4,15,verbal,0.91254836,0.82412785,0.78011423,0.5850143,0.8091162,0.87133104,0.8258229,0.76544756,0.888852,0.66350013,0.8855042,0.94095784,0.90615153,0.59366024,0.40712568,0.6918546,0.7429487,0.69051164,0.7947312,0.88408756,0.91003036,0.9675889,0.7189698,0.71143854,0.69665676,0.9249992,0.89120924,0.9427241
1,5,1,verbal,0.9291243,0.78517425,0.8438714,0.703375,0.84358376,0.88138795,0.8399981,0.81928676,0.8843728,0.7449758,0.90175456,0.9388907,0.8848798,0.7166376,0.5339982,0.7823134,0.83101106,0.78236485,0.7659938,0.869275,0.90676355,0.9657961,0.764549,0.77242285,0.6780747,0.92657506,0.8701418,0.91868585
1,5,2,verbal,0.9148712,0.8575044,0.86087143,0.63036555,0.7595011,0.88526547,0.8968994,0.8575716,0.9327181,0.7281382,0.8182403,0.95867413,0.95738244,0.7563108,0.51995033,0.6924426,0.83912355,0.8287918,0.8314837,0.79457635,0.9301736,0.97235346,0.72637945,0.77707005,0.7440377,0.88509774,0.7951934,0.94838667
1,5,3,verbal,0.8572694,0.8410471,0.83559436,0.69749993,0.83047944,0.8733404,0.861838,0.83902884,0.92555726,0.78125167,0.86272985,0.9315647,0.92865324,0.83368325,0.66646504,0.8336442,0.8969377,0.8774713,0.8714156,0.8825074,0.94487953,0.9801306,0.78446734,0.8453222,0.8467468,0.9166963,0.89634454,0.95995444
1,5,4,verbal,0.9062899,0.9463735,0.76167357,0.6905195,0.7566366,0.8048155,0.7725436,0.917216,0.91129714,0.8511591,0.8530532,0.93662935,0.9147527,0.7921774,0.70011085,0.78103596,0.83231914,0.8082635,0.9626954,0.8681953,0.97974604,0.9964512,0.829706,0.9308502,0.9472208,0.9107892,0.8699226,0.9838787
1,5,5,verbal,0.8708318,0.8747601,0.78572273,0.71260244,0.7848825,0.8099807,0.7846925,0.829723,0.93754166,0.8789635,0.912845,0.9611612,0.93605375,0.735209,0.6163202,0.82149565,0.77495956,0.74286026,0.9522009,0.9004432,0.97985834,0.98981637,0.79204184,0.9166701,0.9290678,0.93599904,0.9105369,0.9844763
1,5,6,verbal,0.87395406,0.8448786,0.77209747,0.6232653,0.61092705,0.78216416,0.7743168,0.81447905,0.8936871,0.7625369,0.7417141,0.92704654,0.8993788,0.6941298,0.5196583,0.51920426,0.74799854,0.72579694,0.87305486,0.8461484,0.9595772,0.98601395,0.83025503,0.84224856,0.8300858,0.8229154,0.8159627,0.97124755
