subject,trial,window,label,Fp1-Fp2,Fp1-F3,Fp1-F4,Fp1-C3,Fp1-C4,Fp1-O1,Fp1-O2,Fp2-F3,Fp2-F4,Fp2-C3,Fp2-C4,Fp2-O1,Fp2-O2,F3-F4,F3-C3,F3-C4,F3-O1,F3-O2,F4-C3,F4-C4,F4-O1,F4-O2,C3-C4,C3-O1,C3-O2,C4-O1,C4-O2,O1-O2
1,5,2,aktif,0.35409573,0.71733785,0.73592484,0.651966,0.5792768,0.2907046,0.18041748,0.5559858,0.9157022,0.74671954,0.79882187,0.67318046,0.63930035,0.8079709,0.5625564,0.6779499,0.5986214,0.59600186,0.515237,0.08635604,0.55117536,0.79622245,0.61123043,0.47355944,0.57827026,0.3342739,0.5178706,0.34828353
1,5,3,aktif,0.2668923,0.83657134,0.8108345,0.6327502,0.65721184,0.5313262,0.40709916,0.70353526,0.97878027,0.6623688,0.677178,0.8189949,0.6902407,0.9233649,0.807194,0.85345644,0.8519399,0.82499886,0.25666645,0.03925914,0.6638206,0.91840553,0.70004725,0.2565285,0.41601184,0.07701306,0.2836042,0.69801635
1,5,4,aktif,0.60223305,0.7650793,0.60623914,0.4268898,0.18765375,0.31693047,0.043025225,0.5003068,0.9630169,0.65081,0.1271034,0.9026064,0.76043975,0.7455395,0.42614582,0.035457004,0.67264926,0.58230996,0.43446448,0.2487723,0.40081134,0.7434674,0.6699035,0.43981588,0.52355033,0.20236424,0.13180926,0.5131071
1,5,5,aktif,0.570117,0.86756593,0.61937666,0.58497906,0.26423237,0.29340643,0.14291978,0.6704963,0.91952294,0.8037826,0.67203254,0.8017728,0.7676579,0.8707371,0.79882646,0.6986805,0.8083568,0.800516,0.57500803,0.044657152,0.5505806,0.8128096,0.6673682,0.56745166,0.713409,0.21888167,0.41513607,0.34870908
1,5,6,aktif,0.47303736,0.7238198,0.8171817,0.33548737,0.15293688,0.36679357,0.03721025,0.6383282,0.94214094,0.49657622,0.38002238,0.5860332,0.3864471,0.7719278,0.3564936,0.4389684,0.63030154,0.5570318,0.062780164,0.4068237,0.5909594,0.8092443,0.7789395,0.03472828,0.14280961,0.22834216,0.07729068,0.6047508
1,5,7,aktif,0.33585212,0.8540998,0.6195188,0.7702101,0.6716105,0.50223553,0.3417701,0.79710186,0.8758824,0.8466587,0.8254991,0.79601926,0.65156627,0.90997505,0.91266304,0.90428597,0.88510734,0.8621665,0.71187097,0.38282937,0.24753739,0.7878543,0.85150445,0.7274241,0.7998297,0.41347754,0.6172937,0.46223775
1,5,8,aktif,0.6504929,0.82579964,0.7625602,0.51241773,0.3050567,0.50808424,0.07849556,0.5772979,0.93773913,0.7461983,0.680644,0.87419814,0.78478754,0.86194026,0.6511923,0.64724463,0.8125306,0.7711691,0.33193785,0.28941944,0.5360961,0.8254816,0.8325813,0.3279567,0.46399873,0.07352421,0.19066429,0.5505243
1,5,9,aktif,0.5265299,0.8888357,0.89596975,0.7508469,0.54307497,0.71468514,0.4555298,0.78793836,0.9629622,0.83070666,0.69338286,0.8346988,0.8434868,0.9093208,0.7834443,0.7452014,0.8739583,0.8620887,0.44975388,0.11262396,0.29735073,0.80449814,0.88111144,0.36856806,0.59363866,0.121456645,0.24488679,0.62735665
1,5,10,aktif,0.40960872,0.9110034,0.71368855,0.7983455,0.5941239,0.30600533,0.19549912,0.8833277,0.94788486,0.9222284,0.8733475,0.7212013,0.6470687,0.9577366,0.92488354,0.92502743,0.9407214,0.9321232,0.71481735,0.10013662,0.5706036,0.87404335,0.879001,0.77133065,0.88078976,0.40213746,0.65812886,0.38126153
1,5,11,aktif,0.07036708,0.6991518,0.88950574,0.72317374,0.6367983,0.67237866,0.5390902,0.73684335,0.9353651,0.6921076,0.65306515,0.6698701,0.54842633,0.8797458,0.7629273,0.78147143,0.8239706,0.7975618,0.4204632,0.042070422,0.40830225,0.7944393,0.8224114,0.4494871,0.5615793,0.18282695,0.36292583,0.50772953
1,5,12,aktif,0.5010391,0.8060069,0.7807839,0.8557928,0.72830343,0.5873684,0.3748015,0.6322053,0.9549109,0.9169383,0.8678765,0.9123471,0.807941,0.89308345,0.8930303,0.856255,0.8546716,0.8106057,0.80880135,0.35804433,0.49052918,0.8189033,0.92065877,0.81408703,0.8771798,0.5222325,0.73626155,0.6117313
1,5,13,aktif,0.23841822,0.8959589,0.76013535,0.82460177,0.66055894,0.58725965,0.35055465,0.8249428,0.937838,0.90513164,0.8144459,0.81230533,0.6506137,0.9438239,0.93282354,0.8742569,0.94412416,0.8972036,0.746928,0.29112384,0.36586413,0.8523542,0.7684807,0.724596,0.86199266,0.3587185,0.5795763,0.6028338
